date_key,date,year,quarter,quarter_label,month_num,month_name,month_label,month_sort_key,day,day_of_week_num,day_name,is_weekend
20090101,2009-01-01,2009,1,Q1 2009,1,January,Jan 2009,200901,1,3,Thursday,False
20090102,2009-01-02,2009,1,Q1 2009,1,January,Jan 2009,200901,2,4,Friday,False
20090103,2009-01-03,2009,1,Q1 2009,1,January,Jan 2009,200901,3,5,Saturday,True
20090104,2009-01-04,2009,1,Q1 2009,1,January,Jan 2009,200901,4,6,Sunday,True
20090105,2009-01-05,2009,1,Q1 2009,1,January,Jan 2009,200901,5,0,Monday,False
20090106,2009-01-06,2009,1,Q1 2009,1,January,Jan 2009,200901,6,1,Tuesday,False
20090107,2009-01-07,2009,1,Q1 2009,1,January,Jan 2009,200901,7,2,Wednesday,False
20090108,2009-01-08,2009,1,Q1 2009,1,January,Jan 2009,200901,8,3,Thursday,False
20090109,2009-01-09,2009,1,Q1 2009,1,January,Jan 2009,200901,9,4,Friday,False
20090110,2009-01-10,2009,1,Q1 2009,1,January,Jan 2009,200901,10,5,Saturday,True
20090111,2009-01-11,2009,1,Q1 2009,1,January,Jan 2009,200901,11,6,Sunday,True
20090112,2009-01-12,2009,1,Q1 2009,1,January,Jan 2009,200901,12,0,Monday,False
20090113,2009-01-13,2009,1,Q1 2009,1,January,Jan 2009,200901,13,1,Tuesday,False
20090114,2009-01-14,2009,1,Q1 2009,1,January,Jan 2009,200901,14,2,Wednesday,False
20090115,2009-01-15,2009,1,Q1 2009,1,January,Jan 2009,200901,15,3,Thursday,False
20090116,2009-01-16,2009,1,Q1 2009,1,January,Jan 2009,200901,16,4,Friday,False
20090117,2009-01-17,2009,1,Q1 2009,1,January,Jan 2009,200901,17,5,Saturday,True
20090118,2009-01-18,2009,1,Q1 2009,1,January,Jan 2009,200901,18,6,Sunday,True
20090119,2009-01-19,2009,1,Q1 2009,1,January,Jan 2009,200901,19,0,Monday,False
20090120,2009-01-20,2009,1,Q1 2009,1,January,Jan 2009,200901,20,1,Tuesday,False
20090121,2009-01-21,2009,1,Q1 2009,1,January,Jan 2009,200901,21,2,Wednesday,False
20090122,2009-01-22,2009,1,Q1 2009,1,January,Jan 2009,200901,22,3,Thursday,False
20090123,2009-01-23,2009,1,Q1 2009,1,January,Jan 2009,200901,23,4,Friday,False
20090124,2009-01-24,2009,1,Q1 2009,1,January,Jan 2009,200901,24,5,Saturday,True
20090125,2009-01-25,2009,1,Q1 2009,1,January,Jan 2009,200901,25,6,Sunday,True
20090126,2009-01-26,2009,1,Q1 2009,1,January,Jan 2009,200901,26,0,Monday,False
20090127,2009-01-27,2009,1,Q1 2009,1,January,Jan 2009,200901,27,1,Tuesday,False
20090128,2009-01-28,2009,1,Q1 2009,1,January,Jan 2009,200901,28,2,Wednesday,False
20090129,2009-01-29,2009,1,Q1 2009,1,January,Jan 2009,200901,29,3,Thursday,False
20090130,2009-01-30,2009,1,Q1 2009,1,January,Jan 2009,200901,30,4,Friday,False
20090131,2009-01-31,2009,1,Q1 2009,1,January,Jan 2009,200901,31,5,Saturday,True
20090201,2009-02-01,2009,1,Q1 2009,2,February,Feb 2009,200902,1,6,Sunday,True
20090202,2009-02-02,2009,1,Q1 2009,2,February,Feb 2009,200902,2,0,Monday,False
20090203,2009-02-03,2009,1,Q1 2009,2,February,Feb 2009,200902,3,1,Tuesday,False
20090204,2009-02-04,2009,1,Q1 2009,2,February,Feb 2009,200902,4,2,Wednesday,False
20090205,2009-02-05,2009,1,Q1 2009,2,February,Feb 2009,200902,5,3,Thursday,False
20090206,2009-02-06,2009,1,Q1 2009,2,February,Feb 2009,200902,6,4,Friday,False
20090207,2009-02-07,2009,1,Q1 2009,2,February,Feb 2009,200902,7,5,Saturday,True
20090208,2009-02-08,2009,1,Q1 2009,2,February,Feb 2009,200902,8,6,Sunday,True
20090209,2009-02-09,2009,1,Q1 2009,2,February,Feb 2009,200902,9,0,Monday,False
20090210,2009-02-10,2009,1,Q1 2009,2,February,Feb 2009,200902,10,1,Tuesday,False
20090211,2009-02-11,2009,1,Q1 2009,2,February,Feb 2009,200902,11,2,Wednesday,False
20090212,2009-02-12,2009,1,Q1 2009,2,February,Feb 2009,200902,12,3,Thursday,False
20090213,2009-02-13,2009,1,Q1 2009,2,February,Feb 2009,200902,13,4,Friday,False
20090214,2009-02-14,2009,1,Q1 2009,2,February,Feb 2009,200902,14,5,Saturday,True
20090215,2009-02-15,2009,1,Q1 2009,2,February,Feb 2009,200902,15,6,Sunday,True
20090216,2009-02-16,2009,1,Q1 2009,2,February,Feb 2009,200902,16,0,Monday,False
20090217,2009-02-17,2009,1,Q1 2009,2,February,Feb 2009,200902,17,1,Tuesday,False
20090218,2009-02-18,2009,1,Q1 2009,2,February,Feb 2009,200902,18,2,Wednesday,False
20090219,2009-02-19,2009,1,Q1 2009,2,February,Feb 2009,200902,19,3,Thursday,False
20090220,2009-02-20,2009,1,Q1 2009,2,February,Feb 2009,200902,20,4,Friday,False
20090221,2009-02-21,2009,1,Q1 2009,2,February,Feb 2009,200902,21,5,Saturday,True
20090222,2009-02-22,2009,1,Q1 2009,2,February,Feb 2009,200902,22,6,Sunday,True
20090223,2009-02-23,2009,1,Q1 2009,2,February,Feb 2009,200902,23,0,Monday,False
20090224,2009-02-24,2009,1,Q1 2009,2,February,Feb 2009,200902,24,1,Tuesday,False
20090225,2009-02-25,2009,1,Q1 2009,2,February,Feb 2009,200902,25,2,Wednesday,False
20090226,2009-02-26,2009,1,Q1 2009,2,February,Feb 2009,200902,26,3,Thursday,False
20090227,2009-02-27,2009,1,Q1 2009,2,February,Feb 2009,200902,27,4,Friday,False
20090228,2009-02-28,2009,1,Q1 2009,2,February,Feb 2009,200902,28,5,Saturday,True
20090301,2009-03-01,2009,1,Q1 2009,3,March,Mar 2009,200903,1,6,Sunday,True
20090302,2009-03-02,2009,1,Q1 2009,3,March,Mar 2009,200903,2,0,Monday,False
20090303,2009-03-03,2009,1,Q1 2009,3,March,Mar 2009,200903,3,1,Tuesday,False
20090304,2009-03-04,2009,1,Q1 2009,3,March,Mar 2009,200903,4,2,Wednesday,False
20090305,2009-03-05,2009,1,Q1 2009,3,March,Mar 2009,200903,5,3,Thursday,False
20090306,2009-03-06,2009,1,Q1 2009,3,March,Mar 2009,200903,6,4,Friday,False
20090307,2009-03-07,2009,1,Q1 2009,3,March,Mar 2009,200903,7,5,Saturday,True
20090308,2009-03-08,2009,1,Q1 2009,3,March,Mar 2009,200903,8,6,Sunday,True
20090309,2009-03-09,2009,1,Q1 2009,3,March,Mar 2009,200903,9,0,Monday,False
20090310,2009-03-10,2009,1,Q1 2009,3,March,Mar 2009,200903,10,1,Tuesday,False
20090311,2009-03-11,2009,1,Q1 2009,3,March,Mar 2009,200903,11,2,Wednesday,False
20090312,2009-03-12,2009,1,Q1 2009,3,March,Mar 2009,200903,12,3,Thursday,False
20090313,2009-03-13,2009,1,Q1 2009,3,March,Mar 2009,200903,13,4,Friday,False
20090314,2009-03-14,2009,1,Q1 2009,3,March,Mar 2009,200903,14,5,Saturday,True
20090315,2009-03-15,2009,1,Q1 2009,3,March,Mar 2009,200903,15,6,Sunday,True
20090316,2009-03-16,2009,1,Q1 2009,3,March,Mar 2009,200903,16,0,Monday,False
20090317,2009-03-17,2009,1,Q1 2009,3,March,Mar 2009,200903,17,1,Tuesday,False
20090318,2009-03-18,2009,1,Q1 2009,3,March,Mar 2009,200903,18,2,Wednesday,False
20090319,2009-03-19,2009,1,Q1 2009,3,March,Mar 2009,200903,19,3,Thursday,False
20090320,2009-03-20,2009,1,Q1 2009,3,March,Mar 2009,200903,20,4,Friday,False
20090321,2009-03-21,2009,1,Q1 2009,3,March,Mar 2009,200903,21,5,Saturday,True
20090322,2009-03-22,2009,1,Q1 2009,3,March,Mar 2009,200903,22,6,Sunday,True
20090323,2009-03-23,2009,1,Q1 2009,3,March,Mar 2009,200903,23,0,Monday,False
20090324,2009-03-24,2009,1,Q1 2009,3,March,Mar 2009,200903,24,1,Tuesday,False
20090325,2009-03-25,2009,1,Q1 2009,3,March,Mar 2009,200903,25,2,Wednesday,False
20090326,2009-03-26,2009,1,Q1 2009,3,March,Mar 2009,200903,26,3,Thursday,False
20090327,2009-03-27,2009,1,Q1 2009,3,March,Mar 2009,200903,27,4,Friday,False
20090328,2009-03-28,2009,1,Q1 2009,3,March,Mar 2009,200903,28,5,Saturday,True
20090329,2009-03-29,2009,1,Q1 2009,3,March,Mar 2009,200903,29,6,Sunday,True
20090330,2009-03-30,2009,1,Q1 2009,3,March,Mar 2009,200903,30,0,Monday,False
20090331,2009-03-31,2009,1,Q1 2009,3,March,Mar 2009,200903,31,1,Tuesday,False
20090401,2009-04-01,2009,2,Q2 2009,4,April,Apr 2009,200904,1,2,Wednesday,False
20090402,2009-04-02,2009,2,Q2 2009,4,April,Apr 2009,200904,2,3,Thursday,False
20090403,2009-04-03,2009,2,Q2 2009,4,April,Apr 2009,200904,3,4,Friday,False
20090404,2009-04-04,2009,2,Q2 2009,4,April,Apr 2009,200904,4,5,Saturday,True
20090405,2009-04-05,2009,2,Q2 2009,4,April,Apr 2009,200904,5,6,Sunday,True
20090406,2009-04-06,2009,2,Q2 2009,4,April,Apr 2009,200904,6,0,Monday,False
20090407,2009-04-07,2009,2,Q2 2009,4,April,Apr 2009,200904,7,1,Tuesday,False
20090408,2009-04-08,2009,2,Q2 2009,4,April,Apr 2009,200904,8,2,Wednesday,False
20090409,2009-04-09,2009,2,Q2 2009,4,April,Apr 2009,200904,9,3,Thursday,False
20090410,2009-04-10,2009,2,Q2 2009,4,April,Apr 2009,200904,10,4,Friday,False
20090411,2009-04-11,2009,2,Q2 2009,4,April,Apr 2009,200904,11,5,Saturday,True
20090412,2009-04-12,2009,2,Q2 2009,4,April,Apr 2009,200904,12,6,Sunday,True
20090413,2009-04-13,2009,2,Q2 2009,4,April,Apr 2009,200904,13,0,Monday,False
20090414,2009-04-14,2009,2,Q2 2009,4,April,Apr 2009,200904,14,1,Tuesday,False
20090415,2009-04-15,2009,2,Q2 2009,4,April,Apr 2009,200904,15,2,Wednesday,False
20090416,2009-04-16,2009,2,Q2 2009,4,April,Apr 2009,200904,16,3,Thursday,False
20090417,2009-04-17,2009,2,Q2 2009,4,April,Apr 2009,200904,17,4,Friday,False
20090418,2009-04-18,2009,2,Q2 2009,4,April,Apr 2009,200904,18,5,Saturday,True
20090419,2009-04-19,2009,2,Q2 2009,4,April,Apr 2009,200904,19,6,Sunday,True
20090420,2009-04-20,2009,2,Q2 2009,4,April,Apr 2009,200904,20,0,Monday,False
20090421,2009-04-21,2009,2,Q2 2009,4,April,Apr 2009,200904,21,1,Tuesday,False
20090422,2009-04-22,2009,2,Q2 2009,4,April,Apr 2009,200904,22,2,Wednesday,False
20090423,2009-04-23,2009,2,Q2 2009,4,April,Apr 2009,200904,23,3,Thursday,False
20090424,2009-04-24,2009,2,Q2 2009,4,April,Apr 2009,200904,24,4,Friday,False
20090425,2009-04-25,2009,2,Q2 2009,4,April,Apr 2009,200904,25,5,Saturday,True
20090426,2009-04-26,2009,2,Q2 2009,4,April,Apr 2009,200904,26,6,Sunday,True
20090427,2009-04-27,2009,2,Q2 2009,4,April,Apr 2009,200904,27,0,Monday,False
20090428,2009-04-28,2009,2,Q2 2009,4,April,Apr 2009,200904,28,1,Tuesday,False
20090429,2009-04-29,2009,2,Q2 2009,4,April,Apr 2009,200904,29,2,Wednesday,False
20090430,2009-04-30,2009,2,Q2 2009,4,April,Apr 2009,200904,30,3,Thursday,False
20090501,2009-05-01,2009,2,Q2 2009,5,May,May 2009,200905,1,4,Friday,False
20090502,2009-05-02,2009,2,Q2 2009,5,May,May 2009,200905,2,5,Saturday,True
20090503,2009-05-03,2009,2,Q2 2009,5,May,May 2009,200905,3,6,Sunday,True
20090504,2009-05-04,2009,2,Q2 2009,5,May,May 2009,200905,4,0,Monday,False
20090505,2009-05-05,2009,2,Q2 2009,5,May,May 2009,200905,5,1,Tuesday,False
20090506,2009-05-06,2009,2,Q2 2009,5,May,May 2009,200905,6,2,Wednesday,False
20090507,2009-05-07,2009,2,Q2 2009,5,May,May 2009,200905,7,3,Thursday,False
20090508,2009-05-08,2009,2,Q2 2009,5,May,May 2009,200905,8,4,Friday,False
20090509,2009-05-09,2009,2,Q2 2009,5,May,May 2009,200905,9,5,Saturday,True
20090510,2009-05-10,2009,2,Q2 2009,5,May,May 2009,200905,10,6,Sunday,True
20090511,2009-05-11,2009,2,Q2 2009,5,May,May 2009,200905,11,0,Monday,False
20090512,2009-05-12,2009,2,Q2 2009,5,May,May 2009,200905,12,1,Tuesday,False
20090513,2009-05-13,2009,2,Q2 2009,5,May,May 2009,200905,13,2,Wednesday,False
20090514,2009-05-14,2009,2,Q2 2009,5,May,May 2009,200905,14,3,Thursday,False
20090515,2009-05-15,2009,2,Q2 2009,5,May,May 2009,200905,15,4,Friday,False
20090516,2009-05-16,2009,2,Q2 2009,5,May,May 2009,200905,16,5,Saturday,True
20090517,2009-05-17,2009,2,Q2 2009,5,May,May 2009,200905,17,6,Sunday,True
20090518,2009-05-18,2009,2,Q2 2009,5,May,May 2009,200905,18,0,Monday,False
20090519,2009-05-19,2009,2,Q2 2009,5,May,May 2009,200905,19,1,Tuesday,False
20090520,2009-05-20,2009,2,Q2 2009,5,May,May 2009,200905,20,2,Wednesday,False
20090521,2009-05-21,2009,2,Q2 2009,5,May,May 2009,200905,21,3,Thursday,False
20090522,2009-05-22,2009,2,Q2 2009,5,May,May 2009,200905,22,4,Friday,False
20090523,2009-05-23,2009,2,Q2 2009,5,May,May 2009,200905,23,5,Saturday,True
20090524,2009-05-24,2009,2,Q2 2009,5,May,May 2009,200905,24,6,Sunday,True
20090525,2009-05-25,2009,2,Q2 2009,5,May,May 2009,200905,25,0,Monday,False
20090526,2009-05-26,2009,2,Q2 2009,5,May,May 2009,200905,26,1,Tuesday,False
20090527,2009-05-27,2009,2,Q2 2009,5,May,May 2009,200905,27,2,Wednesday,False
20090528,2009-05-28,2009,2,Q2 2009,5,May,May 2009,200905,28,3,Thursday,False
20090529,2009-05-29,2009,2,Q2 2009,5,May,May 2009,200905,29,4,Friday,False
20090530,2009-05-30,2009,2,Q2 2009,5,May,May 2009,200905,30,5,Saturday,True
20090531,2009-05-31,2009,2,Q2 2009,5,May,May 2009,200905,31,6,Sunday,True
20090601,2009-06-01,2009,2,Q2 2009,6,June,Jun 2009,200906,1,0,Monday,False
20090602,2009-06-02,2009,2,Q2 2009,6,June,Jun 2009,200906,2,1,Tuesday,False
20090603,2009-06-03,2009,2,Q2 2009,6,June,Jun 2009,200906,3,2,Wednesday,False
20090604,2009-06-04,2009,2,Q2 2009,6,June,Jun 2009,200906,4,3,Thursday,False
20090605,2009-06-05,2009,2,Q2 2009,6,June,Jun 2009,200906,5,4,Friday,False
20090606,2009-06-06,2009,2,Q2 2009,6,June,Jun 2009,200906,6,5,Saturday,True
20090607,2009-06-07,2009,2,Q2 2009,6,June,Jun 2009,200906,7,6,Sunday,True
20090608,2009-06-08,2009,2,Q2 2009,6,June,Jun 2009,200906,8,0,Monday,False
20090609,2009-06-09,2009,2,Q2 2009,6,June,Jun 2009,200906,9,1,Tuesday,False
20090610,2009-06-10,2009,2,Q2 2009,6,June,Jun 2009,200906,10,2,Wednesday,False
20090611,2009-06-11,2009,2,Q2 2009,6,June,Jun 2009,200906,11,3,Thursday,False
20090612,2009-06-12,2009,2,Q2 2009,6,June,Jun 2009,200906,12,4,Friday,False
20090613,2009-06-13,2009,2,Q2 2009,6,June,Jun 2009,200906,13,5,Saturday,True
20090614,2009-06-14,2009,2,Q2 2009,6,June,Jun 2009,200906,14,6,Sunday,True
20090615,2009-06-15,2009,2,Q2 2009,6,June,Jun 2009,200906,15,0,Monday,False
20090616,2009-06-16,2009,2,Q2 2009,6,June,Jun 2009,200906,16,1,Tuesday,False
20090617,2009-06-17,2009,2,Q2 2009,6,June,Jun 2009,200906,17,2,Wednesday,False
20090618,2009-06-18,2009,2,Q2 2009,6,June,Jun 2009,200906,18,3,Thursday,False
20090619,2009-06-19,2009,2,Q2 2009,6,June,Jun 2009,200906,19,4,Friday,False
20090620,2009-06-20,2009,2,Q2 2009,6,June,Jun 2009,200906,20,5,Saturday,True
20090621,2009-06-21,2009,2,Q2 2009,6,June,Jun 2009,200906,21,6,Sunday,True
20090622,2009-06-22,2009,2,Q2 2009,6,June,Jun 2009,200906,22,0,Monday,False
20090623,2009-06-23,2009,2,Q2 2009,6,June,Jun 2009,200906,23,1,Tuesday,False
20090624,2009-06-24,2009,2,Q2 2009,6,June,Jun 2009,200906,24,2,Wednesday,False
20090625,2009-06-25,2009,2,Q2 2009,6,June,Jun 2009,200906,25,3,Thursday,False
20090626,2009-06-26,2009,2,Q2 2009,6,June,Jun 2009,200906,26,4,Friday,False
20090627,2009-06-27,2009,2,Q2 2009,6,June,Jun 2009,200906,27,5,Saturday,True
20090628,2009-06-28,2009,2,Q2 2009,6,June,Jun 2009,200906,28,6,Sunday,True
20090629,2009-06-29,2009,2,Q2 2009,6,June,Jun 2009,200906,29,0,Monday,False
20090630,2009-06-30,2009,2,Q2 2009,6,June,Jun 2009,200906,30,1,Tuesday,False
20090701,2009-07-01,2009,3,Q3 2009,7,July,Jul 2009,200907,1,2,Wednesday,False
20090702,2009-07-02,2009,3,Q3 2009,7,July,Jul 2009,200907,2,3,Thursday,False
20090703,2009-07-03,2009,3,Q3 2009,7,July,Jul 2009,200907,3,4,Friday,False
20090704,2009-07-04,2009,3,Q3 2009,7,July,Jul 2009,200907,4,5,Saturday,True
20090705,2009-07-05,2009,3,Q3 2009,7,July,Jul 2009,200907,5,6,Sunday,True
20090706,2009-07-06,2009,3,Q3 2009,7,July,Jul 2009,200907,6,0,Monday,False
20090707,2009-07-07,2009,3,Q3 2009,7,July,Jul 2009,200907,7,1,Tuesday,False
20090708,2009-07-08,2009,3,Q3 2009,7,July,Jul 2009,200907,8,2,Wednesday,False
20090709,2009-07-09,2009,3,Q3 2009,7,July,Jul 2009,200907,9,3,Thursday,False
20090710,2009-07-10,2009,3,Q3 2009,7,July,Jul 2009,200907,10,4,Friday,False
20090711,2009-07-11,2009,3,Q3 2009,7,July,Jul 2009,200907,11,5,Saturday,True
20090712,2009-07-12,2009,3,Q3 2009,7,July,Jul 2009,200907,12,6,Sunday,True
20090713,2009-07-13,2009,3,Q3 2009,7,July,Jul 2009,200907,13,0,Monday,False
20090714,2009-07-14,2009,3,Q3 2009,7,July,Jul 2009,200907,14,1,Tuesday,False
20090715,2009-07-15,2009,3,Q3 2009,7,July,Jul 2009,200907,15,2,Wednesday,False
20090716,2009-07-16,2009,3,Q3 2009,7,July,Jul 2009,200907,16,3,Thursday,False
20090717,2009-07-17,2009,3,Q3 2009,7,July,Jul 2009,200907,17,4,Friday,False
20090718,2009-07-18,2009,3,Q3 2009,7,July,Jul 2009,200907,18,5,Saturday,True
20090719,2009-07-19,2009,3,Q3 2009,7,July,Jul 2009,200907,19,6,Sunday,True
20090720,2009-07-20,2009,3,Q3 2009,7,July,Jul 2009,200907,20,0,Monday,False
20090721,2009-07-21,2009,3,Q3 2009,7,July,Jul 2009,200907,21,1,Tuesday,False
20090722,2009-07-22,2009,3,Q3 2009,7,July,Jul 2009,200907,22,2,Wednesday,False
20090723,2009-07-23,2009,3,Q3 2009,7,July,Jul 2009,200907,23,3,Thursday,False
20090724,2009-07-24,2009,3,Q3 2009,7,July,Jul 2009,200907,24,4,Friday,False
20090725,2009-07-25,2009,3,Q3 2009,7,July,Jul 2009,200907,25,5,Saturday,True
20090726,2009-07-26,2009,3,Q3 2009,7,July,Jul 2009,200907,26,6,Sunday,True
20090727,2009-07-27,2009,3,Q3 2009,7,July,Jul 2009,200907,27,0,Monday,False
20090728,2009-07-28,2009,3,Q3 2009,7,July,Jul 2009,200907,28,1,Tuesday,False
20090729,2009-07-29,2009,3,Q3 2009,7,July,Jul 2009,200907,29,2,Wednesday,False
20090730,2009-07-30,2009,3,Q3 2009,7,July,Jul 2009,200907,30,3,Thursday,False
20090731,2009-07-31,2009,3,Q3 2009,7,July,Jul 2009,200907,31,4,Friday,False
20090801,2009-08-01,2009,3,Q3 2009,8,August,Aug 2009,200908,1,5,Saturday,True
20090802,2009-08-02,2009,3,Q3 2009,8,August,Aug 2009,200908,2,6,Sunday,True
20090803,2009-08-03,2009,3,Q3 2009,8,August,Aug 2009,200908,3,0,Monday,False
20090804,2009-08-04,2009,3,Q3 2009,8,August,Aug 2009,200908,4,1,Tuesday,False
20090805,2009-08-05,2009,3,Q3 2009,8,August,Aug 2009,200908,5,2,Wednesday,False
20090806,2009-08-06,2009,3,Q3 2009,8,August,Aug 2009,200908,6,3,Thursday,False
20090807,2009-08-07,2009,3,Q3 2009,8,August,Aug 2009,200908,7,4,Friday,False
20090808,2009-08-08,2009,3,Q3 2009,8,August,Aug 2009,200908,8,5,Saturday,True
20090809,2009-08-09,2009,3,Q3 2009,8,August,Aug 2009,200908,9,6,Sunday,True
20090810,2009-08-10,2009,3,Q3 2009,8,August,Aug 2009,200908,10,0,Monday,False
20090811,2009-08-11,2009,3,Q3 2009,8,August,Aug 2009,200908,11,1,Tuesday,False
20090812,2009-08-12,2009,3,Q3 2009,8,August,Aug 2009,200908,12,2,Wednesday,False
20090813,2009-08-13,2009,3,Q3 2009,8,August,Aug 2009,200908,13,3,Thursday,False
20090814,2009-08-14,2009,3,Q3 2009,8,August,Aug 2009,200908,14,4,Friday,False
20090815,2009-08-15,2009,3,Q3 2009,8,August,Aug 2009,200908,15,5,Saturday,True
20090816,2009-08-16,2009,3,Q3 2009,8,August,Aug 2009,200908,16,6,Sunday,True
20090817,2009-08-17,2009,3,Q3 2009,8,August,Aug 2009,200908,17,0,Monday,False
20090818,2009-08-18,2009,3,Q3 2009,8,August,Aug 2009,200908,18,1,Tuesday,False
20090819,2009-08-19,2009,3,Q3 2009,8,August,Aug 2009,200908,19,2,Wednesday,False
20090820,2009-08-20,2009,3,Q3 2009,8,August,Aug 2009,200908,20,3,Thursday,False
20090821,2009-08-21,2009,3,Q3 2009,8,August,Aug 2009,200908,21,4,Friday,False
20090822,2009-08-22,2009,3,Q3 2009,8,August,Aug 2009,200908,22,5,Saturday,True
20090823,2009-08-23,2009,3,Q3 2009,8,August,Aug 2009,200908,23,6,Sunday,True
20090824,2009-08-24,2009,3,Q3 2009,8,August,Aug 2009,200908,24,0,Monday,False
20090825,2009-08-25,2009,3,Q3 2009,8,August,Aug 2009,200908,25,1,Tuesday,False
20090826,2009-08-26,2009,3,Q3 2009,8,August,Aug 2009,200908,26,2,Wednesday,False
20090827,2009-08-27,2009,3,Q3 2009,8,August,Aug 2009,200908,27,3,Thursday,False
20090828,2009-08-28,2009,3,Q3 2009,8,August,Aug 2009,200908,28,4,Friday,False
20090829,2009-08-29,2009,3,Q3 2009,8,August,Aug 2009,200908,29,5,Saturday,True
20090830,2009-08-30,2009,3,Q3 2009,8,August,Aug 2009,200908,30,6,Sunday,True
20090831,2009-08-31,2009,3,Q3 2009,8,August,Aug 2009,200908,31,0,Monday,False
20090901,2009-09-01,2009,3,Q3 2009,9,September,Sep 2009,200909,1,1,Tuesday,False
20090902,2009-09-02,2009,3,Q3 2009,9,September,Sep 2009,200909,2,2,Wednesday,False
20090903,2009-09-03,2009,3,Q3 2009,9,September,Sep 2009,200909,3,3,Thursday,False
20090904,2009-09-04,2009,3,Q3 2009,9,September,Sep 2009,200909,4,4,Friday,False
20090905,2009-09-05,2009,3,Q3 2009,9,September,Sep 2009,200909,5,5,Saturday,True
20090906,2009-09-06,2009,3,Q3 2009,9,September,Sep 2009,200909,6,6,Sunday,True
20090907,2009-09-07,2009,3,Q3 2009,9,September,Sep 2009,200909,7,0,Monday,False
20090908,2009-09-08,2009,3,Q3 2009,9,September,Sep 2009,200909,8,1,Tuesday,False
20090909,2009-09-09,2009,3,Q3 2009,9,September,Sep 2009,200909,9,2,Wednesday,False
20090910,2009-09-10,2009,3,Q3 2009,9,September,Sep 2009,200909,10,3,Thursday,False
20090911,2009-09-11,2009,3,Q3 2009,9,September,Sep 2009,200909,11,4,Friday,False
20090912,2009-09-12,2009,3,Q3 2009,9,September,Sep 2009,200909,12,5,Saturday,True
20090913,2009-09-13,2009,3,Q3 2009,9,September,Sep 2009,200909,13,6,Sunday,True
20090914,2009-09-14,2009,3,Q3 2009,9,September,Sep 2009,200909,14,0,Monday,False
20090915,2009-09-15,2009,3,Q3 2009,9,September,Sep 2009,200909,15,1,Tuesday,False
20090916,2009-09-16,2009,3,Q3 2009,9,September,Sep 2009,200909,16,2,Wednesday,False
20090917,2009-09-17,2009,3,Q3 2009,9,September,Sep 2009,200909,17,3,Thursday,False
20090918,2009-09-18,2009,3,Q3 2009,9,September,Sep 2009,200909,18,4,Friday,False
20090919,2009-09-19,2009,3,Q3 2009,9,September,Sep 2009,200909,19,5,Saturday,True
20090920,2009-09-20,2009,3,Q3 2009,9,September,Sep 2009,200909,20,6,Sunday,True
20090921,2009-09-21,2009,3,Q3 2009,9,September,Sep 2009,200909,21,0,Monday,False
20090922,2009-09-22,2009,3,Q3 2009,9,September,Sep 2009,200909,22,1,Tuesday,False
20090923,2009-09-23,2009,3,Q3 2009,9,September,Sep 2009,200909,23,2,Wednesday,False
20090924,2009-09-24,2009,3,Q3 2009,9,September,Sep 2009,200909,24,3,Thursday,False
20090925,2009-09-25,2009,3,Q3 2009,9,September,Sep 2009,200909,25,4,Friday,False
20090926,2009-09-26,2009,3,Q3 2009,9,September,Sep 2009,200909,26,5,Saturday,True
20090927,2009-09-27,2009,3,Q3 2009,9,September,Sep 2009,200909,27,6,Sunday,True
20090928,2009-09-28,2009,3,Q3 2009,9,September,Sep 2009,200909,28,0,Monday,False
20090929,2009-09-29,2009,3,Q3 2009,9,September,Sep 2009,200909,29,1,Tuesday,False
20090930,2009-09-30,2009,3,Q3 2009,9,September,Sep 2009,200909,30,2,Wednesday,False
20091001,2009-10-01,2009,4,Q4 2009,10,October,Oct 2009,200910,1,3,Thursday,False
20091002,2009-10-02,2009,4,Q4 2009,10,October,Oct 2009,200910,2,4,Friday,False
20091003,2009-10-03,2009,4,Q4 2009,10,October,Oct 2009,200910,3,5,Saturday,True
20091004,2009-10-04,2009,4,Q4 2009,10,October,Oct 2009,200910,4,6,Sunday,True
20091005,2009-10-05,2009,4,Q4 2009,10,October,Oct 2009,200910,5,0,Monday,False
20091006,2009-10-06,2009,4,Q4 2009,10,October,Oct 2009,200910,6,1,Tuesday,False
20091007,2009-10-07,2009,4,Q4 2009,10,October,Oct 2009,200910,7,2,Wednesday,False
20091008,2009-10-08,2009,4,Q4 2009,10,October,Oct 2009,200910,8,3,Thursday,False
20091009,2009-10-09,2009,4,Q4 2009,10,October,Oct 2009,200910,9,4,Friday,False
20091010,2009-10-10,2009,4,Q4 2009,10,October,Oct 2009,200910,10,5,Saturday,True
20091011,2009-10-11,2009,4,Q4 2009,10,October,Oct 2009,200910,11,6,Sunday,True
20091012,2009-10-12,2009,4,Q4 2009,10,October,Oct 2009,200910,12,0,Monday,False
20091013,2009-10-13,2009,4,Q4 2009,10,October,Oct 2009,200910,13,1,Tuesday,False
20091014,2009-10-14,2009,4,Q4 2009,10,October,Oct 2009,200910,14,2,Wednesday,False
20091015,2009-10-15,2009,4,Q4 2009,10,October,Oct 2009,200910,15,3,Thursday,False
20091016,2009-10-16,2009,4,Q4 2009,10,October,Oct 2009,200910,16,4,Friday,False
20091017,2009-10-17,2009,4,Q4 2009,10,October,Oct 2009,200910,17,5,Saturday,True
20091018,2009-10-18,2009,4,Q4 2009,10,October,Oct 2009,200910,18,6,Sunday,True
